worker_id	addend1	addend2	rt	adjusted_rt
A3LE1BIVORW3VR	8	8	796	98.66666666666663
A3LE1BIVORW3VR	16	0	710	12.666666666666629
A3LE1BIVORW3VR	14	2	777	79.66666666666663
A3LE1BIVORW3VR	15	1	734	36.66666666666663
A3LE1BIVORW3VR	10	6	701	3.6666666666666288
A3LE1BIVORW3VR	11	5	814	116.66666666666663
A3LE1BIVORW3VR	2	14	804	106.66666666666663
A3LE1BIVORW3VR	1	15	723	25.66666666666663
A3LE1BIVORW3VR	12	4	882	184.66666666666663
A3LE1BIVORW3VR	4	12	714	16.66666666666663
A3LE1BIVORW3VR	0	9	902	73.66666666666663
A3LE1BIVORW3VR	6	3	1038	209.66666666666663
A3LE1BIVORW3VR	8	1	962	133.66666666666663
A3LE1BIVORW3VR	4	5	808	-20.33333333333337
A3LE1BIVORW3VR	7	2	744	-84.33333333333337
A3LE1BIVORW3VR	5	4	813	-15.333333333333371
A3LE1BIVORW3VR	1	8	859	30.66666666666663
A3LE1BIVORW3VR	2	7	817	-11.333333333333371
A3LE1BIVORW3VR	9	0	662	-166.33333333333337
A3LE1BIVORW3VR	3	6	784	-44.33333333333337
A3LE1BIVORW3VR	4	13	1238	557.6666666666666
A3LE1BIVORW3VR	9	8	832	151.66666666666663
A3LE1BIVORW3VR	16	1	767	86.66666666666663
A3LE1BIVORW3VR	17	0	762	81.66666666666663
A3LE1BIVORW3VR	8	9	800	119.66666666666663
A3LE1BIVORW3VR	13	4	947	266.66666666666663
A3LE1BIVORW3VR	7	10	736	55.66666666666663
A3LE1BIVORW3VR	5	12	775	94.66666666666663
A3LE1BIVORW3VR	1	16	707	26.66666666666663
A3LE1BIVORW3VR	0	17	721	40.66666666666663
A3LE1BIVORW3VR	14	3	1044	363.66666666666663
A3LE1BIVORW3VR	6	11	879	198.66666666666663
A3LE1BIVORW3VR	3	14	755	74.66666666666663
A3LE1BIVORW3VR	11	6	815	134.66666666666663
A3LE1BIVORW3VR	10	7	690	9.666666666666629
A3LE1BIVORW3VR	12	5	739	58.66666666666663
A3LE1BIVORW3VR	15	2	740	59.66666666666663
A3LE1BIVORW3VR	9	4	773	35.33333333333337
A3LE1BIVORW3VR	2	11	822	84.33333333333337
A3LE1BIVORW3VR	13	0	729	-8.666666666666629
A3LE1BIVORW3VR	1	12	816	78.33333333333337
A3LE1BIVORW3VR	12	1	690	-47.66666666666663
A3LE1BIVORW3VR	3	10	827	89.33333333333337
A3LE1BIVORW3VR	0	13	751	13.333333333333371
A3LE1BIVORW3VR	5	8	712	-25.66666666666663
A3LE1BIVORW3VR	8	5	780	42.33333333333337
A3LE1BIVORW3VR	6	7	748	10.333333333333371
A3LE1BIVORW3VR	4	9	773	35.33333333333337
A3LE1BIVORW3VR	11	2	963	225.33333333333337
A3LE1BIVORW3VR	10	3	661	-76.66666666666663
A3LE1BIVORW3VR	1	14	815	52.0
A3LE1BIVORW3VR	13	2	933	170.0
A3LE1BIVORW3VR	14	1	1139	376.0
A3LE1BIVORW3VR	6	9	923	160.0
A3LE1BIVORW3VR	7	8	713	-50.0
A3LE1BIVORW3VR	4	11	762	-1.0
A3LE1BIVORW3VR	0	15	701	-62.0
A3LE1BIVORW3VR	8	7	877	114.0
A3LE1BIVORW3VR	11	4	947	184.0
A3LE1BIVORW3VR	5	10	821	58.0
A3LE1BIVORW3VR	15	0	741	-22.0
A3LE1BIVORW3VR	9	6	864	101.0
A3LE1BIVORW3VR	3	12	836	73.0
A3LE1BIVORW3VR	10	5	816	53.0
A3LE1BIVORW3VR	12	3	950	187.0
A3LE1BIVORW3VR	2	13	1243	480.0
A3LE1BIVORW3VR	14	0	765	-142.5
A3LE1BIVORW3VR	2	12	1137	229.5
A3LE1BIVORW3VR	6	8	865	-42.5
A3LE1BIVORW3VR	9	5	815	-92.5
A3LE1BIVORW3VR	8	6	752	-155.5
A3LE1BIVORW3VR	12	2	829	-78.5
A3LE1BIVORW3VR	7	7	811	-96.5
A3LE1BIVORW3VR	5	9	916	8.5
A3LE1BIVORW3VR	4	10	754	-153.5
A3LE1BIVORW3VR	13	1	739	-168.5
A3LE1BIVORW3VR	3	11	896	-11.5
A3LE1BIVORW3VR	11	3	735	-172.5
A3LE1BIVORW3VR	10	4	923	15.5
A3LE1BIVORW3VR	1	13	957	49.5
A3LE1BIVORW3VR	0	14	718	-189.5
A3LE1BIVORW3VR	17	2	728	225.0
A3LE1BIVORW3VR	3	16	1080	577.0
A3LE1BIVORW3VR	1	18	794	291.0
A3LE1BIVORW3VR	9	10	779	276.0
A3LE1BIVORW3VR	11	8	808	305.0
A3LE1BIVORW3VR	2	17	783	280.0
A3LE1BIVORW3VR	10	9	721	218.0
A3LE1BIVORW3VR	14	5	850	347.0
A3LE1BIVORW3VR	0	19	776	273.0
A3LE1BIVORW3VR	6	13	790	287.0
A3LE1BIVORW3VR	18	1	819	316.0
A3LE1BIVORW3VR	19	0	722	219.0
A3LE1BIVORW3VR	13	6	724	221.0
A3LE1BIVORW3VR	8	11	742	239.0
A3LE1BIVORW3VR	7	12	1221	718.0
A3LE1BIVORW3VR	5	14	860	357.0
A3LE1BIVORW3VR	12	7	680	177.0
A3LE1BIVORW3VR	4	15	779	276.0
A3LE1BIVORW3VR	15	4	760	257.0
A3LE1BIVORW3VR	16	3	626	123.0
A3LE1BIVORW3VR	0	3	759	39.33333333333337
A3LE1BIVORW3VR	1	2	700	-19.66666666666663
A3LE1BIVORW3VR	2	1	768	48.33333333333337
A3LE1BIVORW3VR	3	0	664	-55.66666666666663
A3LE1BIVORW3VR	3	1	816	47.0
A3LE1BIVORW3VR	2	2	751	-18.0
A3LE1BIVORW3VR	1	3	858	89.0
A3LE1BIVORW3VR	0	4	751	-18.0
A3LE1BIVORW3VR	4	0	748	-21.0
A3LE1BIVORW3VR	0	10	727	4.0
A3LE1BIVORW3VR	10	0	688	-35.0
A3LE1BIVORW3VR	7	3	742	19.0
A3LE1BIVORW3VR	6	4	1126	403.0
A3LE1BIVORW3VR	4	6	819	96.0
A3LE1BIVORW3VR	9	1	790	67.0
A3LE1BIVORW3VR	3	7	784	61.0
A3LE1BIVORW3VR	5	5	761	38.0
A3LE1BIVORW3VR	2	8	740	17.0
A3LE1BIVORW3VR	1	9	954	231.0
A3LE1BIVORW3VR	8	2	680	-43.0
A3LE1BIVORW3VR	5	1	714	-46.0
A3LE1BIVORW3VR	1	5	864	104.0
A3LE1BIVORW3VR	6	0	608	-152.0
A3LE1BIVORW3VR	2	4	829	69.0
A3LE1BIVORW3VR	4	2	773	13.0
A3LE1BIVORW3VR	3	3	753	-7.0
A3LE1BIVORW3VR	0	6	743	-17.0
A3LE1BIVORW3VR	1	0	760	2.0
A3LE1BIVORW3VR	0	1	810	52.0
A3LE1BIVORW3VR	12	6	945	266.0
A3LE1BIVORW3VR	5	13	856	177.0
A3LE1BIVORW3VR	17	1	691	12.0
A3LE1BIVORW3VR	18	0	699	20.0
A3LE1BIVORW3VR	1	17	847	168.0
A3LE1BIVORW3VR	7	11	894	215.0
A3LE1BIVORW3VR	15	3	934	255.0
A3LE1BIVORW3VR	0	18	801	122.0
A3LE1BIVORW3VR	8	10	784	105.0
A3LE1BIVORW3VR	2	16	894	215.0
A3LE1BIVORW3VR	6	12	944	265.0
A3LE1BIVORW3VR	13	5	805	126.0
A3LE1BIVORW3VR	4	14	1172	493.0
A3LE1BIVORW3VR	16	2	766	87.0
A3LE1BIVORW3VR	11	7	773	94.0
A3LE1BIVORW3VR	14	4	1306	627.0
A3LE1BIVORW3VR	10	8	663	-16.0
A3LE1BIVORW3VR	3	15	1130	451.0
A3LE1BIVORW3VR	9	9	825	146.0
A3LE1BIVORW3VR	1	4	841	71.0
A3LE1BIVORW3VR	5	0	751	-19.0
A3LE1BIVORW3VR	4	1	765	-5.0
A3LE1BIVORW3VR	2	3	722	-48.0
A3LE1BIVORW3VR	0	5	746	-24.0
A3LE1BIVORW3VR	3	2	777	7.0
A3LE1BIVORW3VR	0	12	786	97.66666666666663
A3LE1BIVORW3VR	2	10	887	198.66666666666663
A3LE1BIVORW3VR	4	8	827	138.66666666666663
A3LE1BIVORW3VR	5	7	1003	314.66666666666663
A3LE1BIVORW3VR	1	11	1104	415.66666666666663
A3LE1BIVORW3VR	9	3	866	177.66666666666663
A3LE1BIVORW3VR	10	2	709	20.66666666666663
A3LE1BIVORW3VR	3	9	771	82.66666666666663
A3LE1BIVORW3VR	7	5	736	47.66666666666663
A3LE1BIVORW3VR	12	0	689	0.6666666666666288
A3LE1BIVORW3VR	8	4	698	9.666666666666629
A3LE1BIVORW3VR	6	6	917	228.66666666666663
A3LE1BIVORW3VR	3	4	864	112.33333333333337
A3LE1BIVORW3VR	5	2	818	66.33333333333337
A3LE1BIVORW3VR	2	5	857	105.33333333333337
A3LE1BIVORW3VR	6	1	803	51.33333333333337
A3LE1BIVORW3VR	1	6	860	108.33333333333337
A3LE1BIVORW3VR	7	0	700	-51.66666666666663
A3LE1BIVORW3VR	0	7	791	39.33333333333337
A3LE1BIVORW3VR	4	3	890	138.33333333333337
A3LE1BIVORW3VR	2	0	733	-41.33333333333337
A3LE1BIVORW3VR	0	2	625	-149.33333333333337
A3LE1BIVORW3VR	1	1	739	-35.33333333333337
A3LE1BIVORW3VR	2	6	845	52.33333333333337
A3LE1BIVORW3VR	8	0	904	111.33333333333337
A3LE1BIVORW3VR	6	2	837	44.33333333333337
A3LE1BIVORW3VR	1	7	760	-32.66666666666663
A3LE1BIVORW3VR	4	4	818	25.33333333333337
A3LE1BIVORW3VR	5	3	835	42.33333333333337
A3LE1BIVORW3VR	7	1	731	-61.66666666666663
A3LE1BIVORW3VR	3	5	702	-90.66666666666663
A3LE1BIVORW3VR	0	8	887	94.33333333333337
A3LE1BIVORW3VR	0	0	630	-121.66666666666663
A2WY6HLF2YLSOF	0	20	1102	368.33333333333337
A2WY6HLF2YLSOF	13	7	1215	481.33333333333337
A2WY6HLF2YLSOF	10	10	1018	284.33333333333337
A2WY6HLF2YLSOF	20	0	966	232.33333333333337
A2WY6HLF2YLSOF	17	3	1336	602.3333333333334
A2WY6HLF2YLSOF	19	1	1100	366.33333333333337
A2WY6HLF2YLSOF	4	16	1845	1111.3333333333335
A2WY6HLF2YLSOF	11	9	1202	468.33333333333337
A2WY6HLF2YLSOF	5	15	1085	351.33333333333337
A2WY6HLF2YLSOF	16	4	2283	1549.3333333333335
A2WY6HLF2YLSOF	6	14	1600	866.3333333333334
A2WY6HLF2YLSOF	18	2	1110	376.33333333333337
A2WY6HLF2YLSOF	9	11	1691	957.3333333333334
A2WY6HLF2YLSOF	7	13	1152	418.33333333333337
A2WY6HLF2YLSOF	14	6	1864	1130.3333333333335
A2WY6HLF2YLSOF	1	19	1157	423.33333333333337
A2WY6HLF2YLSOF	15	5	964	230.33333333333337
A2WY6HLF2YLSOF	3	17	1205	471.33333333333337
A2WY6HLF2YLSOF	8	12	1979	1245.3333333333335
A2WY6HLF2YLSOF	12	8	1095	361.33333333333337
A2WY6HLF2YLSOF	4	8	1035	356.33333333333337
A2WY6HLF2YLSOF	10	2	1113	434.33333333333337
A2WY6HLF2YLSOF	3	9	2322	1643.3333333333335
A2WY6HLF2YLSOF	1	11	1092	413.33333333333337
A2WY6HLF2YLSOF	9	3	1033	354.33333333333337
A2WY6HLF2YLSOF	7	5	1500	821.3333333333334
A2WY6HLF2YLSOF	11	1	918	239.33333333333337
A2WY6HLF2YLSOF	2	10	1058	379.33333333333337
A2WY6HLF2YLSOF	8	4	1605	926.3333333333334
A2WY6HLF2YLSOF	6	6	1110	431.33333333333337
A2WY6HLF2YLSOF	0	12	823	144.33333333333337
A2WY6HLF2YLSOF	12	0	1148	469.33333333333337
A2WY6HLF2YLSOF	0	6	989	107.33333333333337
A2WY6HLF2YLSOF	5	1	1101	219.33333333333337
A2WY6HLF2YLSOF	1	5	889	7.333333333333371
A2WY6HLF2YLSOF	2	4	2064	1182.3333333333335
A2WY6HLF2YLSOF	3	3	801	-80.66666666666663
A2WY6HLF2YLSOF	4	2	1147	265.33333333333337
A2WY6HLF2YLSOF	6	0	876	-5.666666666666629
A2WY6HLF2YLSOF	10	7	1226	482.66666666666663
A2WY6HLF2YLSOF	9	8	1200	456.66666666666663
A2WY6HLF2YLSOF	3	14	1983	1239.6666666666665
A2WY6HLF2YLSOF	2	15	953	209.66666666666663
A2WY6HLF2YLSOF	16	1	1097	353.66666666666663
A2WY6HLF2YLSOF	14	3	1459	715.6666666666666
A2WY6HLF2YLSOF	8	9	3301	2557.6666666666665
A2WY6HLF2YLSOF	15	2	931	187.66666666666663
A2WY6HLF2YLSOF	13	4	1288	544.6666666666666
A2WY6HLF2YLSOF	0	17	860	116.66666666666663
A2WY6HLF2YLSOF	5	12	2058	1314.6666666666665
A2WY6HLF2YLSOF	1	16	1049	305.66666666666663
A2WY6HLF2YLSOF	11	6	1221	477.66666666666663
A2WY6HLF2YLSOF	17	0	1115	371.66666666666663
A2WY6HLF2YLSOF	12	5	1808	1064.6666666666665
A2WY6HLF2YLSOF	6	11	1606	862.6666666666666
A2WY6HLF2YLSOF	7	10	910	166.66666666666663
A2WY6HLF2YLSOF	0	11	926	413.0
A2WY6HLF2YLSOF	6	5	1087	574.0
A2WY6HLF2YLSOF	11	0	727	214.0
A2WY6HLF2YLSOF	10	1	934	421.0
A2WY6HLF2YLSOF	2	9	1329	816.0
A2WY6HLF2YLSOF	7	4	1186	673.0
A2WY6HLF2YLSOF	8	3	1042	529.0
A2WY6HLF2YLSOF	9	2	919	406.0
A2WY6HLF2YLSOF	5	6	1073	560.0
A2WY6HLF2YLSOF	1	10	991	478.0
A2WY6HLF2YLSOF	3	8	1027	514.0
A2WY6HLF2YLSOF	7	9	2389	1690.0
A2WY6HLF2YLSOF	1	15	1058	359.0
A2WY6HLF2YLSOF	14	2	1246	547.0
A2WY6HLF2YLSOF	8	8	928	229.0
A2WY6HLF2YLSOF	5	11	1735	1036.0
A2WY6HLF2YLSOF	11	5	944	245.0
A2WY6HLF2YLSOF	15	1	2108	1409.0
A2WY6HLF2YLSOF	10	6	891	192.0
A2WY6HLF2YLSOF	12	4	1076	377.0
A2WY6HLF2YLSOF	9	7	1968	1269.0
A2WY6HLF2YLSOF	2	14	1408	709.0
A2WY6HLF2YLSOF	6	10	1221	522.0
A2WY6HLF2YLSOF	16	0	976	277.0
A2WY6HLF2YLSOF	4	12	1416	717.0
A2WY6HLF2YLSOF	0	16	1061	362.0
A2WY6HLF2YLSOF	14	5	2341	1554.5
A2WY6HLF2YLSOF	17	2	1341	554.5
A2WY6HLF2YLSOF	11	8	1504	717.5
A2WY6HLF2YLSOF	10	9	1231	444.5
A2WY6HLF2YLSOF	1	18	1267	480.5
A2WY6HLF2YLSOF	13	6	2465	1678.5
A2WY6HLF2YLSOF	18	1	996	209.5
A2WY6HLF2YLSOF	16	3	1264	477.5
A2WY6HLF2YLSOF	9	10	938	151.5
A2WY6HLF2YLSOF	7	12	1134	347.5
A2WY6HLF2YLSOF	19	0	1247	460.5
A2WY6HLF2YLSOF	5	14	1230	443.5
A2WY6HLF2YLSOF	0	19	1147	360.5
A2WY6HLF2YLSOF	3	16	1148	361.5
A2WY6HLF2YLSOF	6	13	1111	324.5
A2WY6HLF2YLSOF	15	4	1605	818.5
A2WY6HLF2YLSOF	12	7	2195	1408.5
A2WY6HLF2YLSOF	8	11	942	155.5
A2WY6HLF2YLSOF	4	15	1134	347.5
A2WY6HLF2YLSOF	0	13	1464	720.3333333333334
A2WY6HLF2YLSOF	11	2	1054	310.33333333333337
A2WY6HLF2YLSOF	4	9	2206	1462.3333333333335
A2WY6HLF2YLSOF	7	6	1351	607.3333333333334
A2WY6HLF2YLSOF	3	10	1149	405.33333333333337
A2WY6HLF2YLSOF	2	11	1405	661.3333333333334
A2WY6HLF2YLSOF	9	4	3045	2301.3333333333335
A2WY6HLF2YLSOF	13	0	853	109.33333333333337
A2WY6HLF2YLSOF	6	7	1678	934.3333333333334
A2WY6HLF2YLSOF	1	12	4373	3629.3333333333335
A2WY6HLF2YLSOF	8	5	2100	1356.3333333333335
A2WY6HLF2YLSOF	12	1	1053	309.33333333333337
A2WY6HLF2YLSOF	5	8	1353	609.3333333333334
A2WY6HLF2YLSOF	14	0	983	296.33333333333337
A2WY6HLF2YLSOF	10	4	1362	675.3333333333334
A2WY6HLF2YLSOF	2	12	1913	1226.3333333333335
A2WY6HLF2YLSOF	5	9	1177	490.33333333333337
A2WY6HLF2YLSOF	12	2	2199	1512.3333333333335
A2WY6HLF2YLSOF	8	6	1421	734.3333333333334
A2WY6HLF2YLSOF	11	3	1252	565.3333333333334
A2WY6HLF2YLSOF	0	14	1214	527.3333333333334
A2WY6HLF2YLSOF	7	7	1586	899.3333333333334
A2WY6HLF2YLSOF	3	11	1422	735.3333333333334
A2WY6HLF2YLSOF	13	1	912	225.33333333333337
A2WY6HLF2YLSOF	6	8	1410	723.3333333333334
A2WY6HLF2YLSOF	1	13	1725	1038.3333333333335
A2WY6HLF2YLSOF	9	5	1264	577.3333333333334
A2WY6HLF2YLSOF	4	10	1590	903.3333333333334
A2WY6HLF2YLSOF	4	11	1839	1117.0
A2WY6HLF2YLSOF	11	4	1128	406.0
A2WY6HLF2YLSOF	2	13	2588	1866.0
A2WY6HLF2YLSOF	3	12	1684	962.0
A2WY6HLF2YLSOF	14	1	1279	557.0
A2WY6HLF2YLSOF	8	7	2742	2020.0
A2WY6HLF2YLSOF	5	10	1698	976.0
A2WY6HLF2YLSOF	10	5	1108	386.0
A2WY6HLF2YLSOF	12	3	1635	913.0
A2WY6HLF2YLSOF	6	9	1942	1220.0
A2WY6HLF2YLSOF	0	15	988	266.0
A2WY6HLF2YLSOF	7	8	3678	2956.0
A2WY6HLF2YLSOF	9	6	1613	891.0
A2WY6HLF2YLSOF	15	0	1090	368.0
A2WY6HLF2YLSOF	13	2	1185	463.0
A2WY6HLF2YLSOF	1	14	1138	416.0
A2WY6HLF2YLSOF	6	2	1053	199.0
A2WY6HLF2YLSOF	1	7	903	49.0
A2WY6HLF2YLSOF	7	1	908	54.0
A2WY6HLF2YLSOF	2	6	897	43.0
A2WY6HLF2YLSOF	4	4	1129	275.0
A2WY6HLF2YLSOF	0	8	1019	165.0
A2WY6HLF2YLSOF	5	3	1199	345.0
A2WY6HLF2YLSOF	3	5	1450	596.0
A2WY6HLF2YLSOF	8	0	873	19.0
A2WY6HLF2YLSOF	7	3	980	293.0
A2WY6HLF2YLSOF	9	1	1035	348.0
A2WY6HLF2YLSOF	4	6	1302	615.0
A2WY6HLF2YLSOF	2	8	1284	597.0
A2WY6HLF2YLSOF	10	0	761	74.0
A2WY6HLF2YLSOF	5	5	920	233.0
A2WY6HLF2YLSOF	3	7	1181	494.0
A2WY6HLF2YLSOF	8	2	838	151.0
A2WY6HLF2YLSOF	0	10	800	113.0
A2WY6HLF2YLSOF	1	9	1008	321.0
A2WY6HLF2YLSOF	6	4	1532	845.0
A2WY6HLF2YLSOF	1	17	1228	398.33333333333337
A2WY6HLF2YLSOF	18	0	1023	193.33333333333337
A2WY6HLF2YLSOF	10	8	1008	178.33333333333337
A2WY6HLF2YLSOF	12	6	1494	664.3333333333334
A2WY6HLF2YLSOF	8	10	1201	371.33333333333337
A2WY6HLF2YLSOF	13	5	1997	1167.3333333333335
A2WY6HLF2YLSOF	9	9	858	28.33333333333337
A2WY6HLF2YLSOF	6	12	1324	494.33333333333337
A2WY6HLF2YLSOF	5	13	2277	1447.3333333333335
A2WY6HLF2YLSOF	0	18	944	114.33333333333337
A2WY6HLF2YLSOF	11	7	1109	279.33333333333337
A2WY6HLF2YLSOF	17	1	985	155.33333333333337
A2WY6HLF2YLSOF	3	15	2077	1247.3333333333335
A2WY6HLF2YLSOF	7	11	1186	356.33333333333337
A2WY6HLF2YLSOF	2	16	1041	211.33333333333337
A2WY6HLF2YLSOF	15	3	1315	485.33333333333337
A2WY6HLF2YLSOF	4	14	2615	1785.3333333333335
A2WY6HLF2YLSOF	16	2	1175	345.33333333333337
A2WY6HLF2YLSOF	3	6	1173	394.0
A2WY6HLF2YLSOF	4	5	1587	808.0
A2WY6HLF2YLSOF	0	9	827	48.0
A2WY6HLF2YLSOF	6	3	1184	405.0
A2WY6HLF2YLSOF	1	8	923	144.0
A2WY6HLF2YLSOF	7	2	1355	576.0
A2WY6HLF2YLSOF	9	0	805	26.0
A2WY6HLF2YLSOF	8	1	850	71.0
A2WY6HLF2YLSOF	2	7	1039	260.0
A2WY6HLF2YLSOF	0	7	1004	211.33333333333337
A2WY6HLF2YLSOF	4	3	1217	424.33333333333337
A2WY6HLF2YLSOF	2	5	988	195.33333333333337
A2WY6HLF2YLSOF	7	0	1304	511.33333333333337
A2WY6HLF2YLSOF	1	6	1289	496.33333333333337
A2WY6HLF2YLSOF	5	2	1196	403.33333333333337
A2WY6HLF2YLSOF	6	1	1377	584.3333333333334
A2WY6HLF2YLSOF	3	4	863	70.33333333333337
A2WY6HLF2YLSOF	0	5	865	185.33333333333337
A2WY6HLF2YLSOF	4	1	1178	498.33333333333337
A2WY6HLF2YLSOF	3	2	807	127.33333333333337
A2WY6HLF2YLSOF	2	3	1200	520.3333333333334
A2WY6HLF2YLSOF	5	0	1184	504.33333333333337
A2WY6HLF2YLSOF	1	4	844	164.33333333333337
A2WY6HLF2YLSOF	1	0	981	530.6666666666667
A2WY6HLF2YLSOF	0	1	2056	1605.6666666666667
A2WY6HLF2YLSOF	2	0	658	-233.33333333333337
A2WY6HLF2YLSOF	0	2	894	2.6666666666666288
A2WY6HLF2YLSOF	1	1	939	47.66666666666663
A2WY6HLF2YLSOF	2	2	902	179.33333333333337
A2WY6HLF2YLSOF	1	3	1070	347.33333333333337
A2WY6HLF2YLSOF	4	0	869	146.33333333333337
A2WY6HLF2YLSOF	3	1	1056	333.33333333333337
A2WY6HLF2YLSOF	0	4	679	-43.66666666666663
A2WY6HLF2YLSOF	1	2	897	292.33333333333337
A2WY6HLF2YLSOF	2	1	817	212.33333333333337
A2WY6HLF2YLSOF	0	3	745	140.33333333333337
A2WY6HLF2YLSOF	3	0	761	156.33333333333337
A2WY6HLF2YLSOF	0	0	644	-149.0
A2871R3LEPWMMK	15	4	1840	1160.5
A2871R3LEPWMMK	9	10	998	318.5
A2871R3LEPWMMK	3	16	1244	564.5
A2871R3LEPWMMK	1	18	2622	1942.5
A2871R3LEPWMMK	5	14	1659	979.5
A2871R3LEPWMMK	13	6	1831	1151.5
A2871R3LEPWMMK	8	11	1630	950.5
A2871R3LEPWMMK	16	3	1502	822.5
A2871R3LEPWMMK	17	2	1220	540.5
A2871R3LEPWMMK	0	19	1229	549.5
A2871R3LEPWMMK	19	0	1081	401.5
A2871R3LEPWMMK	10	9	1000	320.5
A2871R3LEPWMMK	11	8	1133	453.5
A2871R3LEPWMMK	2	17	1358	678.5
A2871R3LEPWMMK	7	12	3743	3063.5
A2871R3LEPWMMK	6	13	1989	1309.5
A2871R3LEPWMMK	18	1	948	268.5
A2871R3LEPWMMK	8	9	1209	542.0
A2871R3LEPWMMK	13	4	1541	874.0
A2871R3LEPWMMK	15	2	1253	586.0
A2871R3LEPWMMK	1	16	1142	475.0
A2871R3LEPWMMK	14	3	1624	957.0
A2871R3LEPWMMK	4	13	1924	1257.0
A2871R3LEPWMMK	5	12	1642	975.0
A2871R3LEPWMMK	12	5	1223	556.0
A2871R3LEPWMMK	11	6	1189	522.0
A2871R3LEPWMMK	10	7	1257	590.0
A2871R3LEPWMMK	16	1	979	312.0
A2871R3LEPWMMK	0	17	1238	571.0
A2871R3LEPWMMK	17	0	1014	347.0
A2871R3LEPWMMK	3	14	1779	1112.0
A2871R3LEPWMMK	7	10	1898	1231.0
A2871R3LEPWMMK	9	8	1286	619.0
A2871R3LEPWMMK	2	15	1948	1281.0
A2871R3LEPWMMK	6	11	1408	741.0
A2871R3LEPWMMK	16	4	1765	1030.6666666666665
A2871R3LEPWMMK	4	16	1298	563.6666666666666
A2871R3LEPWMMK	1	19	1112	377.66666666666663
A2871R3LEPWMMK	5	15	2302	1567.6666666666665
A2871R3LEPWMMK	3	17	2057	1322.6666666666665
A2871R3LEPWMMK	10	10	1174	439.66666666666663
A2871R3LEPWMMK	14	6	1794	1059.6666666666665
A2871R3LEPWMMK	2	18	2346	1611.6666666666665
A2871R3LEPWMMK	9	11	3344	2609.6666666666665
A2871R3LEPWMMK	12	8	2576	1841.6666666666665
A2871R3LEPWMMK	11	9	1981	1246.6666666666665
A2871R3LEPWMMK	15	5	1163	428.66666666666663
A2871R3LEPWMMK	18	2	1765	1030.6666666666665
A2871R3LEPWMMK	17	3	1692	957.6666666666666
A2871R3LEPWMMK	20	0	1029	294.66666666666663
A2871R3LEPWMMK	0	20	1236	501.66666666666663
A2871R3LEPWMMK	8	12	2934	2199.6666666666665
A2871R3LEPWMMK	13	7	4173	3438.6666666666665
A2871R3LEPWMMK	6	14	1550	815.6666666666666
A2871R3LEPWMMK	5	3	1100	280.66666666666663
A2871R3LEPWMMK	3	5	1435	615.6666666666666
A2871R3LEPWMMK	6	2	1084	264.66666666666663
A2871R3LEPWMMK	2	6	1060	240.66666666666663
A2871R3LEPWMMK	4	4	1008	188.66666666666663
A2871R3LEPWMMK	8	0	2380	1560.6666666666665
A2871R3LEPWMMK	7	1	1160	340.66666666666663
A2871R3LEPWMMK	1	7	1074	254.66666666666663
A2871R3LEPWMMK	0	8	1116	296.66666666666663
A2871R3LEPWMMK	1	6	1235	454.66666666666663
A2871R3LEPWMMK	2	5	1052	271.66666666666663
A2871R3LEPWMMK	3	4	1657	876.6666666666666
A2871R3LEPWMMK	4	3	1060	279.66666666666663
A2871R3LEPWMMK	7	0	941	160.66666666666663
A2871R3LEPWMMK	6	1	1007	226.66666666666663
A2871R3LEPWMMK	0	7	983	202.66666666666663
A2871R3LEPWMMK	5	2	1703	922.6666666666666
A2871R3LEPWMMK	10	0	1210	543.0
A2871R3LEPWMMK	5	5	1012	345.0
A2871R3LEPWMMK	8	2	1205	538.0
A2871R3LEPWMMK	9	1	1558	891.0
A2871R3LEPWMMK	7	3	1149	482.0
A2871R3LEPWMMK	2	8	1139	472.0
A2871R3LEPWMMK	6	4	1041	374.0
A2871R3LEPWMMK	1	9	1025	358.0
A2871R3LEPWMMK	3	7	1253	586.0
A2871R3LEPWMMK	4	6	969	302.0
A2871R3LEPWMMK	0	10	1050	383.0
A2871R3LEPWMMK	11	0	922	290.66666666666663
A2871R3LEPWMMK	0	11	831	199.66666666666663
A2871R3LEPWMMK	10	1	1103	471.66666666666663
A2871R3LEPWMMK	7	4	2193	1561.6666666666665
A2871R3LEPWMMK	2	9	1273	641.6666666666666
A2871R3LEPWMMK	9	2	1197	565.6666666666666
A2871R3LEPWMMK	6	5	2319	1687.6666666666665
A2871R3LEPWMMK	5	6	2290	1658.6666666666665
A2871R3LEPWMMK	4	7	1461	829.6666666666666
A2871R3LEPWMMK	1	10	1006	374.66666666666663
A2871R3LEPWMMK	3	8	1714	1082.6666666666665
A2871R3LEPWMMK	8	3	1040	408.66666666666663
A2871R3LEPWMMK	1	8	1024	50.5
A2871R3LEPWMMK	8	1	1214	240.5
A2871R3LEPWMMK	9	0	1017	43.5
A2871R3LEPWMMK	0	9	912	-61.5
A2871R3LEPWMMK	6	3	1333	359.5
A2871R3LEPWMMK	3	6	1084	110.5
A2871R3LEPWMMK	7	2	1196	222.5
A2871R3LEPWMMK	2	7	1168	194.5
A2871R3LEPWMMK	4	5	955	-18.5
A2871R3LEPWMMK	5	4	1337	363.5
A2871R3LEPWMMK	11	2	1441	747.0
A2871R3LEPWMMK	4	9	2189	1495.0
A2871R3LEPWMMK	9	4	1711	1017.0
A2871R3LEPWMMK	10	3	865	171.0
